Time step,Max. Min-Max Reward
24300,-0.99
24400,-0.99
24500,-0.99
24600,-0.99
24700,-0.99
24800,-0.99
24900,-0.99
25000,-0.99
25100,-0.99
25200,-0.99
25300,-0.99
25400,-0.99
25500,-0.99
25600,-0.99
25700,-0.99
25800,-0.99
25900,-0.99
26000,-0.99
26100,-0.99
26200,-0.99
26300,-0.99
26400,-0.99
26500,-0.99
26600,-0.99
26700,-0.99
26800,-0.99
26900,-0.99
27000,-0.99
27100,-0.99
27200,-0.99
27300,-0.99
27400,-0.99
27500,-0.99
27600,-0.99
27700,-0.99
27800,-0.99
27900,-0.99
28000,-0.99
28100,-0.99
28200,-0.99
28300,-0.99
28400,-0.99
28500,-0.99
28600,-0.99
28700,-0.99
28800,-0.99
28900,-0.99
29000,-0.99
29100,-0.99
29200,-0.99
29300,-0.99
29400,-0.99
29500,-0.99
29600,-0.99
29700,-0.99
29800,-0.99
29900,-0.99
30000,-0.99
30100,-0.99
30200,-0.99
30300,-0.99
30400,-0.99
30500,-0.99
30600,-0.99
30700,-0.99
30800,-0.99
30900,-0.99
31000,-0.99
31100,-0.99
31200,-0.99
31300,-0.99
31400,-0.99
31500,-0.99
31600,-0.99
31700,-0.99
31800,-0.99
31900,-0.99
32000,-0.99
32100,-0.99
32200,-0.99
32300,-0.99
32400,-0.99
32500,-0.99
32600,-0.99
32700,-0.99
32800,-0.99
32900,-0.99
33000,-0.99
33100,-0.99
33200,-0.99
33300,-0.99
33400,-0.99
33500,-0.99
33600,-0.99
33700,-0.99
33800,-0.99
33900,-0.99
34000,-0.99
34100,-0.99
34200,-0.99
34300,-0.99
34400,-0.99
34500,-0.99
34600,-0.99
34700,-0.99
34800,-0.99
34900,-0.99
35000,-0.99
35100,-0.99
35200,-0.99
35300,-0.99
35400,-0.99
35500,-0.99
35600,-0.99
35700,-0.99
35800,-0.99
35900,-0.99
36000,-0.99
36100,-0.99
36200,-0.99
36300,-0.99
36400,-0.99
36500,-0.99
36600,-0.99
36700,-0.99
36800,-0.99
36900,-0.99
37000,-0.99
37100,-0.99
37200,-0.99
37300,-0.99
37400,-0.99
37500,-0.99
37600,-0.99
37700,-0.99
37800,-0.99
37900,-0.99
38000,-0.99
38100,-0.99
38200,-0.99
38300,-0.99
38400,-0.99
38500,-0.99
38600,-0.99
38700,-0.99
38800,-0.99
38900,-0.99
39000,-0.99
39100,-0.99
39200,-0.99
39300,-0.99
39400,-0.99
39500,-0.99
39600,-0.99
39700,-0.99
39800,-0.99
39900,-0.99
40000,-0.99
40100,-0.99
40200,-0.99
40300,-0.99
40400,-0.99
40500,-0.99
40600,-0.99
40700,-0.99
40800,-0.99
40900,-0.99
41000,-0.99
41100,-0.99
41200,-0.99
41300,-0.99
41400,-0.99
41500,-0.99
41600,-0.99
41700,-0.99
41800,-0.99
41900,-0.99
42000,-0.99
42100,-0.99
42200,-0.99
42300,-0.99
42400,-0.99
42500,-0.99
42600,-0.99
42700,-0.99
42800,-0.99
42900,-0.99
43000,-0.99
43100,-0.99
43200,-0.99
43300,-0.99
43400,-0.99
43500,-0.99
43600,-0.99
43700,-0.99
43800,-0.99
43900,-0.99
44000,-0.99
44100,-0.99
44200,-0.99
44300,-0.99
44400,-0.99
44500,-0.99
44600,-0.99
44700,-0.99
44800,-0.99
44900,-0.99
45000,-0.99
45100,-0.99
45200,-0.99
45300,-0.99
45400,-0.99
45500,-0.99
45600,-0.99
45700,-0.99
45800,-0.99
45900,-0.99
46000,-0.99
46100,-0.99
46200,-0.99
46300,-0.99
46400,-0.99
46500,-0.99
46600,-0.99
46700,-0.99
46800,-0.99
46900,-0.99
47000,-0.99
47100,-0.99
47200,-0.99
47300,-0.99
47400,-0.99
47500,-0.99
47600,-0.99
47700,-0.99
47800,-0.99
47900,-0.99
48000,-0.99
48100,-0.99
48200,-0.99
48300,-0.99
48400,-0.99
48500,-0.99
48600,-0.99
48700,-0.99
48800,-0.99
48900,-0.99
49000,-0.99
49100,-0.99
49200,-0.99
49300,-0.99
49400,-0.99
49500,-0.99
49600,-0.99
49700,-0.99
49800,-0.99
49900,-0.99
50000,-0.99
50100,-0.99
50200,-0.99
50300,-0.99
50400,-0.99
50500,-0.99
50600,-0.99
50700,-0.99
50800,-0.99
50900,-0.99
51000,-0.99
51100,-0.99
51200,-0.99
51300,-0.99
51400,-0.99
51500,-0.99
51600,-0.99
51700,-0.99
51800,-0.99
51900,-0.99
52000,-0.99
52100,-0.99
52200,-0.99
52300,-0.99
52400,-0.99
52500,-0.99
52600,-0.99
52700,-0.99
52800,-0.99
52900,-0.99
53000,-0.99
53100,-0.99
53200,-0.99
53300,-0.99
53400,-0.99
53500,-0.99
53600,-0.99
53700,-0.99
53800,-0.99
53900,-0.99
54000,-0.99
54100,-0.99
54200,-0.99
54300,-0.99
54400,-0.99
54500,-0.99
54600,-0.99
54700,-0.99
54800,-0.99
54900,-0.99
55000,-0.99
55100,-0.99
55200,-0.99
55300,-0.99
55400,-0.99
55500,-0.99
55600,-0.99
55700,-0.99
55800,-0.99
55900,-0.99
56000,-0.99
56100,-0.99
56200,-0.99
56300,-0.99
56400,-0.99
56500,-0.99
56600,-0.99
56700,-0.99
56800,-0.99
56900,-0.99
57000,-0.99
57100,-0.99
57200,-0.99
57300,-0.99
57400,-0.99
57500,-0.99
57600,-0.99
57700,-0.99
57800,-0.99
57900,-0.99
58000,-0.99
58100,-0.99
58200,-0.99
58300,-0.99
58400,-0.99
58500,-0.99
58600,-0.99
58700,-0.99
58800,-0.99
58900,-0.99
59000,-0.99
59100,-0.99
59200,-0.99
59300,-0.99
59400,-0.99
59500,-0.99
59600,-0.99
59700,-0.99
59800,-0.99
59900,-0.99
60000,-0.99
60100,-0.99
60200,-0.99
60300,-0.99
60400,-0.99
60500,-0.99
60600,-0.99
60700,-0.99
60800,-0.99
60900,-0.99
61000,-0.99
61100,-0.99
61200,-0.99
61300,-0.99
61400,-0.99
61500,-0.99
61600,-0.99
61700,-0.99
61800,-0.99
61900,-0.99
62000,-0.99
62100,-0.99
62200,-0.99
62300,-0.99
62400,-0.99
62500,-0.99
62600,-0.99
62700,-0.99
62800,-0.99
62900,-0.99
63000,-0.99
63100,-0.99
63200,-0.99
63300,-0.99
63400,-0.99
63500,-0.99
63600,-0.99
63700,-0.99
63800,-0.99
63900,-0.99
64000,-0.99
64100,-0.99
64200,-0.99
64300,-0.99
64400,-0.99
64500,-0.99
64600,-0.99
64700,-0.99
64800,-0.99
64900,-0.99
65000,-0.99
65100,-0.99
65200,-0.99
65300,-0.99
65400,-0.99
65500,-0.99
65600,-0.99
65700,-0.99
65800,-0.99
65900,-0.99
66000,-0.99
66100,-0.99
66200,-0.99
66300,-0.99
66400,-0.99
66500,-0.99
66600,-0.99
66700,-0.99
66800,-0.99
66900,-0.99
67000,-0.99
67100,-0.99
67200,-0.99
67300,-0.99
67400,-0.99
67500,-0.99
67600,-0.99
67700,-0.99
67800,-0.99
67900,-0.99
68000,-0.99
68100,-0.99
68200,-0.99
68300,-0.99
68400,-0.99
68500,-0.99
68600,-0.99
68700,-0.99
68800,-0.99
68900,-0.99
69000,-0.99
69100,-0.99
69200,-0.99
69300,-0.99
69400,-0.99
69500,-0.99
69600,-0.99
69700,-0.99
69800,-0.99
69900,-0.99
70000,-0.99
70100,-0.99
70200,-0.99
70300,-0.99
70400,-0.99
70500,-0.99
70600,-0.99
70700,-0.99
70800,-0.99
70900,-0.99
71000,-0.99
71100,-0.99
71200,-0.99
71300,-0.99
71400,-0.99
71500,-0.99
71600,-0.99
71700,-0.99
71800,-0.99
71900,-0.99
72000,-0.99
72100,-0.99
72200,-0.99
72300,-0.99
72400,-0.99
72500,-0.99
72600,-0.99
72700,-0.99
72800,-0.99
72900,-0.99
73000,-0.99
73100,-0.99
73200,-0.99
73300,-0.99
73400,-0.99
73500,-0.99
73600,-0.99
73700,-0.99
73800,-0.99
73900,-0.99
74000,-0.99
74100,-0.99
74200,-0.99
74300,-0.99
74400,-0.99
74500,-0.99
74600,-0.99
74700,-0.99
74800,-0.99
74900,-0.99
75000,-0.99
75100,-0.99
75200,-0.99
75300,-0.99
75400,-0.99
75500,-0.99
75600,-0.99
75700,-0.99
75800,-0.99
75900,-0.99
76000,-0.99
76100,-0.99
76200,-0.99
76300,-0.99
76400,-0.99
76500,-0.99
76600,-0.99
76700,-0.99
76800,-0.99
76900,-0.99
77000,-0.99
77100,-0.99
77200,-0.99
77300,-0.99
77400,-0.99
77500,-0.99
77600,-0.99
77700,-0.99
77800,-0.99
77900,-0.99
78000,-0.99
78100,-0.99
78200,-0.99
78300,-0.99
78400,-0.99
78500,-0.99
78600,-0.99
78700,-0.99
78800,-0.99
78900,-0.99
79000,-0.99
79100,-0.99
79200,-0.99
79300,-0.99
79400,-0.99
79500,-0.99
79600,-0.99
79700,-0.99
79800,-0.99
79900,-0.99
80000,-0.99
80100,-0.99
80200,-0.99
80300,-0.99
80400,-0.99
80500,-0.99
80600,-0.99
80700,-0.99
80800,-0.99
80900,-0.99
81000,-0.99
81100,-0.99
81200,-0.99
81300,-0.99
81400,-0.99
81500,-0.99
81600,-0.99
81700,-0.99
81800,-0.99
81900,-0.99
82000,-0.99
82100,-0.99
82200,-0.99
82300,-0.99
82400,-0.99
82500,-0.99
82600,-0.99
82700,-0.99
82800,-0.99
82900,-0.99
83000,-0.99
83100,-0.99
83200,-0.99
83300,-0.99
83400,-0.99
83500,-0.99
83600,-0.99
83700,-0.99
83800,-0.99
83900,-0.99
84000,-0.99
84100,-0.99
84200,-0.99
84300,-0.99
84400,-0.99
84500,-0.99
84600,-0.99
84700,-0.99
84800,-0.99
84900,-0.99
85000,-0.99
85100,-0.99
85200,-0.99
85300,-0.99
85400,-0.99
85500,-0.99
85600,-0.99
85700,-0.99
85800,-0.99
85900,-0.99
86000,-0.99
86100,-0.99
86200,-0.99
86300,-0.99
86400,-0.99
86500,-0.99
86600,-0.99
86700,-0.99
86800,-0.99
86900,-0.99
87000,-0.99
87100,-0.99
87200,-0.99
87300,-0.99
87400,-0.99
87500,-0.99
87600,-0.99
87700,-0.99
87800,-0.99
87900,-0.99
88000,-0.99
88100,-0.99
88200,-0.99
88300,-0.99
88400,-0.99
88500,-0.99
88600,-0.99
88700,-0.99
88800,-0.99
88900,-0.99
89000,-0.99
89100,-0.99
89200,-0.99
89300,-0.99
89400,-0.99
89500,-0.99
89600,-0.99
89700,-0.99
89800,-0.99
89900,-0.99
90000,-0.99
90100,-0.99
90200,-0.99
90300,-0.99
90400,-0.99
90500,-0.99
90600,-0.99
90700,-0.99
90800,-0.99
90900,-0.99
91000,-0.99
91100,-0.99
91200,-0.99
91300,-0.99
91400,-0.99
91500,-0.99
91600,-0.99
91700,-0.99
91800,-0.99
91900,-0.99
92000,-0.99
92100,-0.99
92200,-0.99
92300,-0.99
92400,-0.99
92500,-0.99
92600,-0.99
92700,-0.99
92800,-0.99
92900,-0.99
93000,-0.99
93100,-0.99
93200,-0.99
93300,-0.99
93400,-0.99
93500,-0.99
93600,-0.99
93700,-0.99
93800,-0.99
93900,-0.99
94000,-0.99
94100,-0.99
94200,-0.99
94300,-0.99
94400,-0.99
94500,-0.99
94600,-0.99
94700,-0.99
94800,-0.99
94900,-0.99
95000,-0.99
95100,-0.99
95200,-0.99
95300,-0.99
95400,-0.99
95500,-0.99
95600,-0.99
95700,-0.99
95800,-0.99
95900,-0.99
96000,-0.99
96100,-0.99
96200,-0.99
96300,-0.99
96400,-0.99
96500,-0.99
96600,-0.99
96700,-0.99
96800,-0.99
96900,-0.99
97000,-0.99
97100,-0.99
97200,-0.99
97300,-0.99
97400,-0.99
97500,-0.99
97600,-0.99
97700,-0.99
97800,-0.99
97900,-0.99
98000,-0.99
98100,-0.99
98200,-0.99
98300,-0.99
98400,-0.99
98500,-0.99
98600,-0.99
98700,-0.99
98800,-0.99
98900,-0.99
99000,-0.99
99100,-0.99
99200,-0.99
99300,-0.99
99400,-0.99
99500,-0.99
99600,-0.99
99700,-0.99
99800,-0.99
99900,-0.99
100000,-0.99
100100,-0.976
100200,-0.976
100300,-0.976
