Time step,Max. Min-Max Reward
68200,-0.976
68300,-0.976
68400,-0.976
68500,-0.976
68600,-0.976
68700,-0.976
68800,-0.976
68900,-0.976
69000,-0.976
69100,-0.976
69200,-0.976
69300,-0.976
69400,-0.976
69500,-0.976
69600,-0.976
69700,-0.976
69800,-0.976
69900,-0.976
70000,-0.976
70100,-0.976
70200,-0.976
70300,-0.976
70400,-0.976
70500,-0.976
70600,-0.976
70700,-0.976
70800,-0.976
70900,-0.976
71000,-0.976
71100,-0.976
71200,-0.976
71300,-0.976
71400,-0.976
71500,-0.976
71600,-0.976
71700,-0.976
71800,-0.976
71900,-0.976
72000,-0.976
72100,-0.976
72200,-0.976
72300,-0.976
72400,-0.976
72500,-0.976
72600,-0.976
72700,-0.976
72800,-0.976
72900,-0.976
73000,-0.976
73100,-0.976
73200,-0.976
73300,-0.976
73400,-0.976
73500,-0.976
73600,-0.976
73700,-0.976
73800,-0.976
73900,-0.976
74000,-0.976
74100,-0.976
74200,-0.976
74300,-0.976
74400,-0.976
74500,-0.976
74600,-0.976
74700,-0.976
74800,-0.976
74900,-0.976
75000,-0.976
75100,-0.976
75200,-0.976
75300,-0.976
75400,-0.976
75500,-0.976
75600,-0.976
75700,-0.976
75800,-0.976
75900,-0.976
76000,-0.976
76100,-0.976
76200,-0.976
76300,-0.976
76400,-0.976
76500,-0.976
76600,-0.976
76700,-0.976
76800,-0.976
76900,-0.976
77000,-0.976
77100,-0.976
77200,-0.976
77300,-0.976
77400,-0.976
77500,-0.976
77600,-0.976
77700,-0.976
77800,-0.976
77900,-0.976
78000,-0.976
78100,-0.976
78200,-0.976
78300,-0.976
78400,-0.976
78500,-0.976
78600,-0.976
78700,-0.976
78800,-0.976
78900,-0.976
79000,-0.976
79100,-0.976
79200,-0.976
79300,-0.976
79400,-0.976
79500,-0.976
79600,-0.976
79700,-0.976
79800,-0.976
79900,-0.976
80000,-0.976
80100,-0.976
80200,-0.976
80300,-0.976
80400,-0.976
80500,-0.976
80600,-0.976
80700,-0.976
80800,-0.976
80900,-0.976
81000,-0.976
81100,-0.976
81200,-0.976
81300,-0.976
81400,-0.976
81500,-0.976
81600,-0.976
81700,-0.976
81800,-0.976
81900,-0.976
82000,-0.976
82100,-0.976
82200,-0.976
82300,-0.976
82400,-0.976
82500,-0.976
82600,-0.976
82700,-0.976
82800,-0.976
82900,-0.976
83000,-0.976
83100,-0.976
83200,-0.976
83300,-0.976
83400,-0.976
83500,-0.976
83600,-0.976
83700,-0.976
83800,-0.976
83900,-0.976
84000,-0.976
84100,-0.976
84200,-0.976
84300,-0.976
84400,-0.976
84500,-0.976
84600,-0.976
84700,-0.976
84800,-0.976
84900,-0.976
85000,-0.976
85100,-0.976
85200,-0.976
85300,-0.976
85400,-0.976
85500,-0.976
85600,-0.976
85700,-0.976
85800,-0.976
85900,-0.976
86000,-0.976
86100,-0.976
86200,-0.976
86300,-0.976
86400,-0.976
86500,-0.976
86600,-0.976
86700,-0.976
86800,-0.976
86900,-0.976
87000,-0.976
87100,-0.976
87200,-0.976
87300,-0.976
87400,-0.976
87500,-0.976
87600,-0.976
87700,-0.976
87800,-0.976
87900,-0.976
88000,-0.976
88100,-0.976
88200,-0.976
88300,-0.976
88400,-0.976
88500,-0.976
88600,-0.976
88700,-0.976
88800,-0.976
88900,-0.976
89000,-0.976
89100,-0.976
89200,-0.976
89300,-0.976
89400,-0.976
89500,-0.976
89600,-0.976
89700,-0.976
89800,-0.976
89900,-0.976
90000,-0.976
90100,-0.976
90200,-0.976
90300,-0.976
90400,-0.976
90500,-0.976
90600,-0.976
90700,-0.976
90800,-0.976
90900,-0.976
91000,-0.976
91100,-0.976
91200,-0.976
91300,-0.976
91400,-0.976
91500,-0.976
91600,-0.976
91700,-0.976
91800,-0.976
91900,-0.976
92000,-0.976
92100,-0.976
92200,-0.976
92300,-0.976
92400,-0.976
92500,-0.976
92600,-0.976
92700,-0.976
92800,-0.976
92900,-0.976
93000,-0.976
93100,-0.976
93200,-0.976
93300,-0.976
93400,-0.976
93500,-0.976
93600,-0.976
93700,-0.976
93800,-0.976
93900,-0.976
94000,-0.976
94100,-0.976
94200,-0.976
94300,-0.976
94400,-0.976
94500,-0.976
94600,-0.976
94700,-0.976
94800,-0.976
94900,-0.976
95000,-0.976
95100,-0.976
95200,-0.976
95300,-0.976
95400,-0.976
95500,-0.976
95600,-0.976
95700,-0.976
95800,-0.976
95900,-0.976
96000,-0.976
96100,-0.976
96200,-0.976
96300,-0.976
96400,-0.976
96500,-0.976
96600,-0.976
96700,-0.976
96800,-0.976
96900,-0.976
97000,-0.976
97100,-0.976
97200,-0.976
97300,-0.976
97400,-0.976
97500,-0.976
97600,-0.976
97700,-0.976
97800,-0.976
97900,-0.976
98000,-0.976
98100,-0.976
98200,-0.976
98300,-0.976
98400,-0.976
98500,-0.976
98600,-0.976
98700,-0.976
98800,-0.976
98900,-0.976
99000,-0.976
99100,-0.976
99200,-0.976
99300,-0.976
99400,-0.976
99500,-0.976
99600,-0.976
99700,-0.976
99800,-0.976
99900,-0.976
100000,-0.976
100100,-0.976
100200,-0.976
100300,-0.976
